Tipo de viaje;Concepto turístico;Tipo de dato;Periodo;Total
Estudio;Gasto total;Distribución porcentual del acumulado;2024T1;1,6
Estudio;Gasto total;Distribución porcentual del acumulado;2023T4;0,9
Estudio;Gasto total;Distribución porcentual del acumulado;2023T3;0,8
Estudio;Gasto total;Distribución porcentual del acumulado;2023T2;0,8
Estudio;Gasto total;Distribución porcentual del acumulado;2023T1;0,7
Estudio;Gasto total;Distribución porcentual del acumulado;2022T4;0,8
Estudio;Gasto total;Distribución porcentual del acumulado;2022T3;0,8
Estudio;Gasto total;Distribución porcentual del acumulado;2022T2;1,3
Estudio;Gasto total;Distribución porcentual del acumulado;2022T1;0,4
Estudio;Gasto total;Distribución porcentual del acumulado;2021T4;1
Estudio;Gasto total;Distribución porcentual del acumulado;2021T3;1
Estudio;Gasto total;Distribución porcentual del acumulado;2021T2;2,3
Estudio;Gasto total;Distribución porcentual del acumulado;2021T1;2,1
Estudio;Gasto total;Distribución porcentual del acumulado;2020T4;1
Estudio;Gasto total;Distribución porcentual del acumulado;2020T3;1
Estudio;Gasto total;Distribución porcentual del acumulado;2020T2;1,7
Estudio;Gasto total;Distribución porcentual del acumulado;2020T1;1,7
Estudio;Gasto total;Distribución porcentual del acumulado;2019T4;1
Estudio;Gasto total;Distribución porcentual del acumulado;2019T3;1,1
Estudio;Gasto total;Distribución porcentual del acumulado;2019T2;1,4
Estudio;Gasto total;Distribución porcentual del acumulado;2019T1;1,8
Estudio;Gasto total;Distribución porcentual del acumulado;2018T4;1,3
Estudio;Gasto total;Distribución porcentual del acumulado;2018T3;1,2
Estudio;Gasto total;Distribución porcentual del acumulado;2018T2;1,2
Estudio;Gasto total;Distribución porcentual del acumulado;2018T1;1,4
Estudio;Gasto total;Distribución porcentual del acumulado;2017T4;1,4
Estudio;Gasto total;Distribución porcentual del acumulado;2017T3;1,4
Estudio;Gasto total;Distribución porcentual del acumulado;2017T2;1,3
Estudio;Gasto total;Distribución porcentual del acumulado;2017T1;1,4
Estudio;Gasto total;Distribución porcentual del acumulado;2016T4;1,2
Estudio;Gasto total;Distribución porcentual del acumulado;2016T3;1,3
Estudio;Gasto total;Distribución porcentual del acumulado;2016T2;1,6
Estudio;Gasto total;Distribución porcentual del acumulado;2016T1;1,6
Estudio;Gasto total;Distribución porcentual del acumulado;2015T4;1,8
Estudio;Gasto total;Distribución porcentual del acumulado;2015T3;1,8
Estudio;Gasto total;Distribución porcentual del acumulado;2015T2;2,1
